date,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,Alpha,B.1.1.277,B.1.1.302,B.1.1.519,B.1.160,B.1.177,B.1.221,B.1.258,B.1.367,B.1.620,Beta,Delta,Epsilon,Eta,Gamma,Iota,Kappa,Lambda,Mu,Omicron,S:677H.Robin1,S:677P.Pelican,non_who,others,unknown
2021-05-12,35512,850,27,6837,32828402,583264,34311,2545704,23289,0,0,611,4,0,0,0,0,4,288,433,1346,114,2731,3615,50,96,117,0,32,32,3434,2752,0
2021-05-13,38422,781,25,6050,32866824,584045,34336,2551754,25197,0,0,661,4,0,0,0,0,4,311,469,1456,123,2955,3911,54,104,127,0,35,35,3715,2978,0
2021-05-14,41029,730,21,5358,32907853,584775,34357,2557112,26907,0,0,706,4,0,0,0,0,4,332,501,1555,131,3155,4177,57,111,135,0,37,37,3968,3180,0
2021-05-15,28968,559,19,3083,32936821,585334,34376,2560195,18997,0,0,498,3,0,0,0,0,3,235,353,1098,93,2228,2949,41,78,96,0,26,26,2801,2245,0
2021-05-16,16738,292,27,2421,32953559,585626,34403,2562617,10977,0,0,288,2,0,0,0,0,2,136,204,634,54,1287,1704,23,45,55,0,15,15,1619,1297,0
2021-05-17,29109,374,25,7089,32982668,586000,34428,2569706,19384,0,0,384,3,0,0,0,0,3,221,707,690,64,2789,2518,17,84,183,0,12,12,2451,2038,0
2021-05-18,27896,863,13,6138,33010564,586863,34441,2575845,18576,0,0,368,3,0,0,0,0,3,212,678,661,61,2672,2413,17,81,176,0,11,11,2349,1953,0
2021-05-19,28127,677,21,6369,33038691,587540,34462,2582214,18730,0,0,371,3,0,0,0,0,3,214,683,667,62,2695,2433,17,82,177,0,11,11,2368,1969,0
2021-05-20,29640,655,20,5875,33068331,588195,34482,2588089,19737,0,0,391,3,0,0,0,0,3,225,720,702,65,2840,2564,18,86,187,0,12,12,2496,2075,0
2021-05-21,28977,694,26,7825,33097308,588889,34508,2595915,19296,0,0,382,3,0,0,0,0,3,220,704,687,64,2776,2507,17,84,183,0,12,12,2440,2028,0
2021-05-22,18297,475,28,2474,33115605,589364,34536,2598389,12184,0,0,242,2,0,0,0,0,2,139,445,434,40,1753,1583,11,53,115,0,7,7,1541,1281,0
2021-05-23,14124,192,20,2397,33129729,589556,34556,2600786,9405,0,0,186,1,0,0,0,0,1,107,343,335,31,1353,1222,8,41,89,0,6,6,1189,989,0
2021-05-24,25627,417,22,6403,33155356,589973,34578,2607189,17065,0,0,338,3,0,0,0,0,3,195,623,607,56,2455,2217,15,74,161,0,10,10,2158,1794,0
2021-05-25,22805,700,17,5726,33178161,590673,34595,2612915,15186,0,0,301,2,0,0,0,0,2,173,554,540,50,2185,1973,14,66,144,0,9,9,1920,1596,0
2021-05-26,23390,967,11,5268,33201551,591640,34606,2618184,15575,0,0,309,2,0,0,0,0,2,178,568,554,51,2241,2023,14,68,147,0,9,9,1969,1637,0
2021-05-27,27777,1342,0,5184,33229328,592982,34606,2623368,18497,0,0,367,3,0,0,0,0,3,211,675,658,61,2661,2403,17,81,175,0,11,11,2339,1944,0
2021-05-28,22012,760,43,3880,33251340,593742,34649,2627248,14658,0,0,291,2,0,0,0,0,2,167,535,522,48,2109,1904,13,64,139,0,9,9,1853,1541,0
2021-05-29,11535,340,0,2177,33262859,594082,0,2629426,7681,0,0,152,1,0,0,0,0,1,88,280,273,25,1105,998,7,33,73,0,5,5,971,807,0
2021-05-30,6352,132,-836,2344,33269227,594214,33813,2631770,4230,0,0,84,1,0,0,0,0,1,48,154,151,14,609,549,4,18,40,0,3,3,535,445,0
2021-05-31,6707,153,870,3592,33275934,594367,34683,2635362,4198,0,0,56,0,0,0,1,0,1,46,439,82,8,759,503,1,25,93,0,1,2,553,492,0
2021-06-01,22389,507,8,6185,33298323,594874,34691,2641547,14013,0,0,188,0,0,0,2,0,2,152,1466,275,27,2532,1679,4,85,309,0,4,7,1845,1641,0
2021-06-02,16917,591,31,5241,33315240,595465,34722,2646788,10588,0,0,142,0,0,0,2,0,2,115,1108,208,20,1913,1269,3,64,233,0,3,5,1394,1240,0
2021-06-03,19468,615,11,4983,33334708,596080,34733,2651771,12185,0,0,164,0,0,0,2,0,2,132,1275,239,23,2202,1460,4,74,269,0,4,6,1604,1427,0
2021-06-04,-24027,134,22,4191,33310681,596214,34755,2655962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-05,10462,373,0,2359,33321115,596587,0,2658321,6548,0,0,88,0,0,0,1,0,1,71,685,129,13,1183,785,2,40,144,0,2,3,862,767,0
2021-06-06,6147,253,0,2125,33327262,596840,0,2660446,3847,0,0,52,0,0,0,1,0,1,42,403,76,7,695,461,1,23,85,0,1,2,507,451,0
2021-06-07,19389,336,35,5482,33346679,597176,34790,2665928,12136,0,0,163,0,0,0,2,0,2,132,1270,238,23,2193,1454,4,74,268,0,4,6,1598,1421,0
2021-06-08,14225,377,23,4696,33360904,597553,34813,2670624,8903,0,0,119,0,0,0,1,0,1,97,932,175,17,1609,1067,3,54,196,0,3,4,1172,1043,0
2021-06-09,20632,573,8,4474,33381536,598126,34821,2675099,12914,0,0,173,0,0,0,2,0,2,140,1351,254,25,2333,1547,4,78,285,0,4,6,1700,1512,0
2021-06-10,15805,460,8,3980,33397341,598586,34829,2679079,9892,0,0,133,0,0,0,2,0,2,107,1035,194,19,1788,1185,3,60,218,0,3,5,1302,1159,0
2021-06-11,16795,513,14,3692,33414136,599099,34843,2682772,10512,0,0,141,0,0,0,2,0,2,114,1100,207,20,1900,1260,3,64,232,0,3,5,1384,1231,0
2021-06-12,8299,170,0,2043,33422414,599269,0,2684815,5194,0,0,70,0,0,0,1,0,1,56,544,102,10,939,622,2,32,115,0,2,2,684,608,0
2021-06-13,6788,97,0,1875,33429202,599366,0,2686690,4249,0,0,57,0,0,0,1,0,1,46,445,83,8,768,509,1,26,94,0,1,2,559,498,0
2021-06-14,15068,210,49,3588,33444291,599576,34892,2690278,7326,0,0,77,0,0,0,0,0,0,41,3499,84,17,1715,771,0,53,445,0,0,2,1118,1040,0
2021-06-15,11864,454,3,2545,33456155,600030,34895,2692823,5768,0,0,61,0,0,0,0,0,0,32,2755,66,13,1350,607,0,42,350,0,0,1,880,819,0
2021-06-16,14460,424,5,3614,33470615,600454,34900,2696437,7030,0,0,74,0,0,0,0,0,0,39,3358,81,16,1646,740,0,51,427,0,0,1,1073,998,0
2021-06-17,12202,290,4,3946,33482817,600744,34904,2700383,5933,0,0,62,0,0,0,0,0,0,33,2833,68,13,1389,625,0,43,360,0,0,1,905,842,0
2021-06-18,12627,470,5,3543,33495444,601214,34909,2703926,6139,0,0,64,0,0,0,0,0,0,34,2932,71,14,1437,647,0,44,372,0,0,1,937,871,0
2021-06-19,7613,167,0,2188,33503052,601381,0,2706114,3701,0,0,39,0,0,0,0,0,0,21,1768,43,8,866,390,0,27,225,0,0,1,565,525,0
2021-06-20,4072,91,0,1957,33507124,601472,0,2708071,1980,0,0,21,0,0,0,0,0,0,11,946,23,4,463,208,0,14,120,0,0,0,302,281,0
2021-06-21,15805,289,14,4761,33522934,601761,34923,2712833,7684,0,0,81,0,0,0,0,0,0,43,3670,89,17,1799,809,0,55,466,0,0,2,1173,1091,0
2021-06-22,12804,425,0,3922,33535738,602186,34923,2716755,6225,0,0,65,0,0,0,0,0,0,35,2973,72,14,1457,656,0,45,378,0,0,1,950,883,0
2021-06-23,13999,396,11,3680,33549737,602582,34934,2720436,6806,0,0,71,0,0,0,0,0,0,38,3251,78,15,1593,717,0,49,413,0,0,1,1039,966,0
2021-06-24,14726,357,0,4216,33564463,602939,34934,2724652,7160,0,0,75,0,0,0,0,0,0,40,3419,82,16,1676,754,0,52,434,0,0,1,1093,1016,0
2021-06-25,14956,458,1,3972,33579419,603397,34935,2728625,7272,0,0,76,0,0,0,0,0,0,40,3473,84,16,1702,766,0,52,441,0,0,1,1110,1032,0
2021-06-26,6827,125,0,2252,33586236,603522,0,2730877,3319,0,0,35,0,0,0,0,0,0,18,1585,38,8,777,350,0,24,201,0,0,1,507,471,0
2021-06-27,4098,97,0,2330,33590334,603619,0,2733208,1992,0,0,21,0,0,0,0,0,0,11,952,23,5,466,210,0,14,121,0,0,0,304,283,0
2021-06-28,15499,161,15,4945,33605843,603780,34950,2738152,4484,0,0,20,0,0,0,0,0,0,12,7863,28,5,1327,341,0,62,556,0,0,0,821,801,0
2021-06-29,15773,380,4,4149,33621616,604160,34954,2742302,4563,0,0,21,0,0,0,0,0,0,13,8002,28,5,1350,347,0,63,566,0,0,0,836,815,0
2021-06-30,15956,322,0,3686,33637572,604482,34954,2745988,4616,0,0,21,0,0,0,0,0,0,13,8094,29,5,1366,351,0,64,573,0,0,0,846,825,0
2021-07-01,65020,247,2,4299,33702592,604729,34956,2750288,18810,0,0,85,0,0,0,0,0,0,52,32985,117,20,5566,1430,0,260,2334,0,0,0,3446,3362,0
2021-07-02,14955,266,5,3525,33717547,604995,34961,2753813,4326,0,0,19,0,0,0,0,0,0,12,7587,27,4,1280,329,0,60,537,0,0,0,793,773,0
2021-07-03,4035,88,0,2337,33726961,605083,0,2756150,1167,0,0,5,0,0,0,0,0,0,3,2047,7,1,345,89,0,16,145,0,0,0,214,209,0
2021-07-04,2944,37,0,1414,33729905,605120,0,2757564,852,0,0,4,0,0,0,0,0,0,2,1493,5,1,252,65,0,12,106,0,0,0,156,152,0
2021-07-05,10030,41,24,3741,33734556,605161,34985,2761305,2902,0,0,13,0,0,0,0,0,0,8,5088,18,3,859,221,0,40,360,0,0,0,532,519,0
2021-07-06,27105,318,0,4643,33761661,605479,34985,2765948,7841,0,0,35,0,0,0,0,0,0,22,13750,49,8,2320,596,0,108,973,0,0,0,1437,1401,0
2021-07-07,30101,323,0,3983,33791762,605802,34985,2769932,8708,0,0,39,0,0,0,0,0,0,24,15270,54,9,2577,662,0,120,1081,0,0,0,1595,1556,0
2021-07-08,49316,368,0,4909,33841078,606170,34985,2774841,14267,0,0,64,0,0,0,0,0,0,39,25018,89,15,4221,1085,0,197,1770,0,0,0,2614,2550,0
2021-07-09,35307,409,0,3953,33876385,606579,34985,2778794,10214,0,0,46,0,0,0,0,0,0,28,17911,64,11,3022,777,0,141,1268,0,0,0,1871,1825,0
2021-07-10,7834,93,0,2261,33884148,606672,0,2781055,2266,0,0,10,0,0,0,0,0,0,6,3974,14,2,671,172,0,31,281,0,0,0,415,405,0
2021-07-11,5536,32,0,1988,33889684,606704,0,2783042,1602,0,0,7,0,0,0,0,0,0,4,2808,10,2,474,122,0,22,199,0,0,0,293,286,0
2021-07-12,35247,273,0,4956,33925002,606977,34985,2787998,3553,0,0,14,0,0,0,0,0,0,18,27997,14,4,1438,264,0,88,913,0,4,0,959,941,0
2021-07-13,43187,432,0,4587,33968189,607409,34985,2792585,4353,0,0,17,0,0,0,0,0,0,22,34303,17,4,1762,324,0,108,1119,0,4,0,1175,1153,0
2021-07-14,37910,392,0,4225,34006099,607801,34985,2796811,3821,0,0,15,0,0,0,0,0,0,19,30112,15,4,1547,284,0,95,982,0,4,0,1031,1012,0
2021-07-15,36150,341,0,5280,34042249,608142,34985,2802091,3644,0,0,14,0,0,0,0,0,0,18,28714,14,4,1475,271,0,90,936,0,4,0,983,965,0
2021-07-16,52229,358,0,4749,34094478,608500,34985,2806840,5265,0,0,21,0,0,0,0,0,0,26,41485,21,5,2131,392,0,131,1353,0,5,0,1421,1395,0
2021-07-17,12607,84,0,2582,34106944,608584,0,2809422,1271,0,0,5,0,0,0,0,0,0,6,10014,5,1,514,95,0,32,327,0,1,0,343,337,0
2021-07-18,9102,39,0,2841,34116046,608623,0,2812263,917,0,0,4,0,0,0,0,0,0,5,7230,4,1,371,68,0,23,236,0,1,0,248,243,0
2021-07-19,58835,232,0,6593,34175022,608855,34985,2818857,5931,0,0,24,0,0,0,0,0,0,29,46733,24,6,2400,441,0,147,1524,0,6,0,1600,1571,0
2021-07-20,62338,304,0,5760,34237360,609159,34985,2824617,6284,0,0,25,0,0,0,0,0,0,31,49515,25,6,2543,468,0,156,1615,0,6,0,1696,1664,0
2021-07-21,59565,401,0,6319,34296925,609560,34985,2830937,6004,0,0,24,0,0,0,0,0,0,30,47312,24,6,2430,447,0,149,1543,0,6,0,1620,1590,0
2021-07-22,65704,366,0,5992,34362629,609926,34985,2836929,6623,0,0,26,0,0,0,0,0,0,33,52189,26,7,2681,493,0,164,1702,0,7,0,1787,1754,0
2021-07-23,83032,442,0,5625,34445661,610368,34985,2842555,8370,0,0,33,0,0,0,0,0,0,42,65952,33,8,3388,623,0,208,2151,0,8,0,2258,2217,0
2021-07-24,21739,102,0,3244,34467213,610470,0,2845799,2191,0,0,9,0,0,0,0,0,0,11,17267,9,2,887,163,0,54,563,0,2,0,591,580,0
2021-07-25,13950,51,0,2966,34481163,610521,0,2848766,1406,0,0,6,0,0,0,0,0,0,7,11080,6,1,569,105,0,35,361,0,1,0,379,372,0
2021-07-26,92547,274,0,8278,34573897,610795,34985,2857044,2508,0,0,9,0,0,0,0,0,0,19,85995,9,0,1342,120,0,111,1388,0,0,0,1055,1046,0
2021-07-27,107177,487,0,6320,34681074,611282,34985,2863364,2904,0,0,11,0,0,0,0,0,0,21,99589,11,0,1554,139,0,129,1608,0,0,0,1222,1211,0
2021-07-28,84719,497,0,6628,34765793,611779,34985,2869992,2296,0,0,8,0,0,0,0,0,0,17,78721,8,0,1228,110,0,102,1271,0,0,0,966,957,0
2021-07-29,98571,404,0,6924,34864364,612183,34985,2876917,2671,0,0,10,0,0,0,0,0,0,20,91592,10,0,1429,128,0,118,1479,0,0,0,1124,1114,0
2021-07-30,122551,542,0,6554,34986915,612725,34985,2883471,3321,0,0,12,0,0,0,0,0,0,25,113874,12,0,1777,159,0,147,1838,0,0,0,1397,1385,0
2021-07-31,29984,144,0,4478,35016579,612869,0,2887949,813,0,0,3,0,0,0,0,0,0,6,27861,3,0,435,39,0,36,450,0,0,0,342,339,0
2021-08-01,23082,66,0,3751,35039661,612935,0,2891701,626,0,0,2,0,0,0,0,0,0,5,21448,2,0,335,30,0,28,346,0,0,0,263,261,0
2021-08-02,135437,461,0,9183,35175418,613396,34985,2900884,3670,0,0,14,0,0,0,0,0,0,27,125848,14,0,1964,176,0,163,2032,0,0,0,1544,1530,0
2021-08-03,150355,671,0,8234,35325773,614067,34985,2909118,4075,0,0,15,0,0,0,0,0,0,30,139710,15,0,2180,195,0,180,2255,0,0,0,1714,1699,0
2021-08-04,112477,730,0,7754,35438250,614797,34985,2916872,3048,0,0,11,0,0,0,0,0,0,22,104514,11,0,1631,146,0,135,1687,0,0,0,1282,1271,0
2021-08-05,126943,573,0,7888,35565193,615370,34985,2924760,3440,0,0,13,0,0,0,0,0,0,25,117955,13,0,1841,165,0,152,1904,0,0,0,1447,1434,0
2021-08-06,168702,854,0,7252,35733895,616224,34985,2932012,4572,0,0,17,0,0,0,0,0,0,34,156758,17,0,2446,219,0,202,2531,0,0,0,1923,1906,0
2021-08-07,42412,207,0,4084,35775821,616431,0,2936097,1149,0,0,4,0,0,0,0,0,0,8,39409,4,0,615,55,0,51,636,0,0,0,483,479,0
2021-08-08,36245,133,0,4082,35812066,616564,0,2940179,982,0,0,4,0,0,0,0,0,0,7,33679,4,0,526,47,0,43,544,0,0,0,413,410,0
2021-08-09,177668,721,0,9437,35990220,617285,34985,2949617,1368,0,0,0,0,0,0,0,0,0,0,172942,0,0,1030,71,0,89,1013,0,0,0,1155,1155,0
2021-08-10,162214,1053,0,9175,36152434,618338,34985,2958792,1249,0,0,0,0,0,0,0,0,0,0,157899,0,0,941,65,0,81,925,0,0,0,1054,1054,0
2021-08-11,155771,339,0,9196,36308205,618677,34985,2967988,1199,0,0,0,0,0,0,0,0,0,0,151627,0,0,903,62,0,78,888,0,0,0,1013,1013,0
2021-08-12,138597,1023,0,9805,36446802,619700,34985,2977794,1067,0,0,0,0,0,0,0,0,0,0,134910,0,0,804,55,0,69,790,0,0,0,901,901,0
2021-08-13,187872,1092,0,8239,36634674,620792,34985,2986033,1447,0,0,0,0,0,0,0,0,0,0,182875,0,0,1090,75,0,94,1071,0,0,0,1221,1221,0
2021-08-14,50162,244,0,4924,36684260,621036,0,2990957,386,0,0,0,0,0,0,0,0,0,0,48828,0,0,291,20,0,25,286,0,0,0,326,326,0
2021-08-15,44079,181,0,5293,36728339,621217,0,2996250,339,0,0,0,0,0,0,0,0,0,0,42906,0,0,256,18,0,22,251,0,0,0,287,287,0
2021-08-16,258236,1022,0,12349,36987151,622239,34985,3008599,1988,0,0,0,0,0,0,0,0,0,0,251367,0,0,1498,103,0,129,1472,0,0,0,1679,1679,0
2021-08-17,144773,994,0,11180,37131924,623233,34985,3019779,1115,0,0,0,0,0,0,0,0,0,0,140922,0,0,840,58,0,72,825,0,0,0,941,941,0
2021-08-18,164826,1123,0,10746,37296750,624356,34985,3030526,1269,0,0,0,0,0,0,0,0,0,0,160442,0,0,956,66,0,82,940,0,0,0,1071,1071,0
2021-08-19,159343,1733,0,11978,37456093,626089,34985,3042504,1227,0,0,0,0,0,0,0,0,0,0,155104,0,0,924,64,0,80,908,0,0,0,1036,1036,0
2021-08-20,199999,1539,0,9756,37656092,627628,34985,3052261,1540,0,0,0,0,0,0,0,0,0,0,194679,0,0,1160,80,0,100,1140,0,0,0,1300,1300,0
2021-08-21,79620,473,0,5536,37735156,628101,0,3057797,613,0,0,0,0,0,0,0,0,0,0,77502,0,0,462,32,0,40,454,0,0,0,518,518,0
2021-08-22,40768,190,0,5114,37775924,628291,0,3062911,314,0,0,0,0,0,0,0,0,0,0,39684,0,0,236,16,0,20,232,0,0,0,265,265,0
2021-08-23,265094,1369,0,13158,38041574,629660,34985,3076069,530,0,0,0,0,0,0,0,0,0,0,262072,159,0,557,27,0,80,583,0,0,0,1087,1087,0
2021-08-24,150319,1404,0,12394,38191893,631064,34985,3088463,301,0,0,0,0,0,0,0,0,0,0,148605,90,0,316,15,0,45,331,0,0,0,616,616,0
2021-08-25,171192,1451,0,12003,38363085,632515,34985,3100466,342,0,0,0,0,0,0,0,0,0,0,169240,103,0,360,17,0,51,377,0,0,0,702,702,0
2021-08-26,187613,2219,0,13401,38550698,634734,34985,3113867,375,0,0,0,0,0,0,0,0,0,0,185474,113,0,394,19,0,56,413,0,0,0,769,769,0
2021-08-27,196421,1777,0,11146,38747119,636511,34985,3125013,393,0,0,0,0,0,0,0,0,0,0,194182,118,0,412,20,0,59,432,0,0,0,805,805,0
2021-08-28,85471,566,0,6494,38831893,637077,0,3131507,171,0,0,0,0,0,0,0,0,0,0,84497,51,0,179,9,0,26,188,0,0,0,350,350,0
2021-08-29,42404,282,0,6617,38874297,637359,0,3138124,85,0,0,0,0,0,0,0,0,0,0,41921,25,0,89,4,0,13,93,0,0,0,174,174,0
2021-08-30,279173,1734,0,15121,39154167,639093,34985,3153246,558,0,0,0,0,0,0,0,0,0,0,275990,168,0,586,28,0,84,614,0,0,0,1145,1145,0
2021-08-31,160430,1438,0,14771,39314597,640531,34985,3168017,321,0,0,0,0,0,0,0,0,0,0,158601,96,0,337,16,0,48,353,0,0,0,658,658,0
2021-09-01,211101,1929,0,14081,39525698,642460,34985,3182098,422,0,0,0,0,0,0,0,0,0,0,208694,127,0,443,21,0,63,464,0,0,0,866,866,0
2021-09-02,175619,2945,0,14694,39701317,645405,34985,3196792,351,0,0,0,0,0,0,0,0,0,0,173617,105,0,369,18,0,53,386,0,0,0,720,720,0
2021-09-03,192091,1985,0,10824,39893408,647390,34985,3207616,384,0,0,0,0,0,0,0,0,0,0,189901,115,0,403,19,0,58,423,0,0,0,788,788,0
2021-09-04,66477,530,0,5688,39959234,647920,0,3213304,133,0,0,0,0,0,0,0,0,0,0,65719,40,0,140,7,0,20,146,0,0,0,273,273,0
2021-09-05,44596,382,0,5852,40003830,648302,0,3219156,89,0,0,0,0,0,0,0,0,0,0,44088,27,0,94,4,0,13,98,0,0,0,183,183,0
2021-09-06,77509,524,0,8994,40081990,648826,34985,3228150,47,0,0,0,0,0,0,0,0,0,0,76881,0,0,62,0,0,8,78,0,0,0,434,434,0
2021-09-07,299186,2240,0,15577,40381176,651066,34985,3243728,180,0,0,0,0,0,0,0,0,0,0,296763,0,0,239,0,0,30,299,0,0,0,1675,1675,0
2021-09-08,184318,2208,0,15145,40565494,653274,34985,3258873,111,0,0,0,0,0,0,0,0,0,0,182825,0,0,147,0,0,18,184,0,0,0,1032,1032,0
2021-09-09,170620,3234,0,14763,40736114,656508,34985,3273636,102,0,0,0,0,0,0,0,0,0,0,169238,0,0,136,0,0,17,171,0,0,0,955,955,0
2021-09-10,177092,2422,0,12743,40913206,658930,34985,3286379,106,0,0,0,0,0,0,0,0,0,0,175658,0,0,142,0,0,18,177,0,0,0,992,992,0
2021-09-11,74219,699,0,6121,40986620,659629,0,3292500,45,0,0,0,0,0,0,0,0,0,0,73618,0,0,59,0,0,7,74,0,0,0,416,416,0
2021-09-12,39744,304,0,6054,41026364,659933,0,3298554,24,0,0,0,0,0,0,0,0,0,0,39422,0,0,32,0,0,4,40,0,0,0,223,223,0
2021-09-13,283701,1739,0,14377,41310870,661672,34985,3312931,170,0,0,0,0,0,0,0,0,0,0,281403,0,0,227,0,0,28,284,0,0,0,1589,1589,0
2021-09-14,152939,2660,0,13282,41463809,664332,34985,3326213,92,0,0,0,0,0,0,0,0,0,0,151700,0,0,122,0,0,15,153,0,0,0,856,856,0
2021-09-15,170396,2583,0,14799,41634205,666915,34985,3341012,102,0,0,0,0,0,0,0,0,0,0,169016,0,0,136,0,0,17,170,0,0,0,954,954,0
2021-09-16,154764,3437,0,14264,41788969,670352,34985,3355276,93,0,0,0,0,0,0,0,0,0,0,153510,0,0,124,0,0,15,155,0,0,0,867,867,0
2021-09-17,167434,2586,0,13544,41956403,672938,34985,3368820,100,0,0,0,0,0,0,0,0,0,0,166078,0,0,134,0,0,17,167,0,0,0,938,938,0
2021-09-18,68697,829,0,6369,42024388,673767,0,3375189,41,0,0,0,0,0,0,0,0,0,0,68141,0,0,55,0,0,7,69,0,0,0,385,385,0
2021-09-19,40468,306,0,5511,42064856,674073,0,3380700,24,0,0,0,0,0,0,0,0,0,0,40140,0,0,32,0,0,4,40,0,0,0,227,227,0
2021-09-20,206168,2261,0,15059,42271736,676334,34985,3395760,82,0,0,0,0,0,0,0,0,0,0,204642,124,0,62,0,0,0,124,0,0,41,1134,1093,0
2021-09-21,130324,2366,0,13018,42402060,678700,34985,3408778,52,0,0,0,0,0,0,0,0,0,0,129360,78,0,39,0,0,0,78,0,0,26,717,691,0
2021-09-22,93919,2801,0,14062,42495979,681501,34985,3422840,38,0,0,0,0,0,0,0,0,0,0,93224,56,0,28,0,0,0,56,0,0,19,517,498,0
2021-09-23,182203,3153,-10000,12258,42678182,684654,24985,3435099,73,0,0,0,0,0,0,0,0,0,0,180855,109,0,55,0,0,0,109,0,0,36,1002,966,0
2021-09-24,139651,2724,10000,10784,42817833,687378,34985,3445883,56,0,0,0,0,0,0,0,0,0,0,138618,84,0,42,0,0,0,84,0,0,28,768,740,0
2021-09-25,52655,635,0,4814,42869921,688013,0,3450698,21,0,0,0,0,0,0,0,0,0,0,52265,32,0,16,0,0,0,32,0,0,11,290,279,0
2021-09-26,35802,311,0,5645,42905723,688324,0,3456343,14,0,0,0,0,0,0,0,0,0,0,35537,21,0,11,0,0,0,21,0,0,7,197,190,0
2021-09-27,190910,2369,0,13121,43097200,690693,34985,3469463,76,0,0,0,0,0,0,0,0,0,0,189497,115,0,57,0,0,0,115,0,0,38,1050,1012,0
2021-09-28,113596,2312,0,9923,43210796,693005,34985,3479386,45,0,0,0,0,0,0,0,0,0,0,112755,68,0,34,0,0,0,68,0,0,23,625,602,0
2021-09-29,129004,2519,0,10234,43339800,695524,34985,3489621,52,0,0,0,0,0,0,0,0,0,0,128049,77,0,39,0,0,0,77,0,0,26,710,684,0
2021-09-30,116068,2744,0,11331,43455868,698268,34985,3500952,46,0,0,0,0,0,0,0,0,0,0,115209,70,0,35,0,0,0,70,0,0,23,638,615,0
2021-10-01,126075,2455,0,10859,43581943,700723,34985,3511811,50,0,0,0,0,0,0,0,0,0,0,125142,76,0,38,0,0,0,76,0,0,25,693,668,0
2021-10-02,44785,638,0,5060,43626268,701361,0,3516871,18,0,0,0,0,0,0,0,0,0,0,44454,27,0,13,0,0,0,27,0,0,9,246,237,0
2021-10-03,26226,256,0,5482,43652494,701617,0,3522353,10,0,0,0,0,0,0,0,0,0,0,26032,16,0,8,0,0,0,16,0,0,5,144,139,0
2021-10-04,170820,2044,0,14726,43823774,703661,34985,3537079,0,0,0,0,0,0,0,0,0,0,0,170103,0,0,34,0,0,0,51,0,0,0,632,632,0
2021-10-05,98795,2034,0,13122,43922569,705695,34985,3550201,0,0,0,0,0,0,0,0,0,0,0,98380,0,0,20,0,0,0,30,0,0,0,366,366,0
2021-10-06,125982,2533,0,12367,44048551,708228,34985,3562568,0,0,0,0,0,0,0,0,0,0,0,125453,0,0,25,0,0,0,38,0,0,0,466,466,0
2021-10-07,105434,2454,0,11086,44153985,710682,34985,3573654,0,0,0,0,0,0,0,0,0,0,0,104991,0,0,21,0,0,0,32,0,0,0,390,390,0
2021-10-08,113353,2437,0,9979,44267338,713119,34985,3583634,0,0,0,0,0,0,0,0,0,0,0,112877,0,0,23,0,0,0,34,0,0,0,419,419,0
2021-10-09,38101,525,0,4764,44305003,713644,0,3588398,0,0,0,0,0,0,0,0,0,0,0,37941,0,0,8,0,0,0,11,0,0,0,141,141,0
2021-10-10,23863,492,0,4954,44328866,714136,0,3593352,0,0,0,0,0,0,0,0,0,0,0,23763,0,0,5,0,0,0,7,0,0,0,88,88,0
2021-10-11,121184,1165,0,12612,44450486,715301,34985,3605965,0,0,0,0,0,0,0,0,0,0,0,120675,0,0,24,0,0,0,36,0,0,0,448,448,0
2021-10-12,112099,2516,0,12628,44562585,717817,34985,3618593,0,0,0,0,0,0,0,0,0,0,0,111628,0,0,22,0,0,0,34,0,0,0,415,415,0
2021-10-13,106540,2253,0,13330,44669125,720070,34985,3631923,0,0,0,0,0,0,0,0,0,0,0,106093,0,0,21,0,0,0,32,0,0,0,394,394,0
2021-10-14,88954,2051,0,10477,44758079,722121,34985,3642400,0,0,0,0,0,0,0,0,0,0,0,88580,0,0,18,0,0,0,27,0,0,0,329,329,0
2021-10-15,98549,2164,0,9312,44856628,724285,34985,3651712,0,0,0,0,0,0,0,0,0,0,0,98135,0,0,20,0,0,0,30,0,0,0,365,365,0
2021-10-16,34284,388,0,4342,44890583,724673,0,3656054,0,0,0,0,0,0,0,0,0,0,0,34140,0,0,7,0,0,0,10,0,0,0,127,127,0
2021-10-17,23032,188,0,4769,44913615,724861,0,3660823,0,0,0,0,0,0,0,0,0,0,0,22935,0,0,5,0,0,0,7,0,0,0,85,85,0
2021-10-18,121855,1886,0,12968,45035799,726747,34985,3673791,12,0,0,0,0,0,0,0,0,0,0,121331,0,0,12,0,0,0,12,0,0,0,487,487,0
2021-10-19,81795,2079,0,11285,45117594,728826,34985,3685077,8,0,0,0,0,0,0,0,0,0,0,81443,0,0,8,0,0,0,8,0,0,0,327,327,0
2021-10-20,86890,2999,0,12455,45204484,731825,34985,3697532,9,0,0,0,0,0,0,0,0,0,0,86516,0,0,9,0,0,0,9,0,0,0,348,348,0
2021-10-21,81848,1885,0,10095,45286332,733710,34985,3707628,8,0,0,0,0,0,0,0,0,0,0,81496,0,0,8,0,0,0,8,0,0,0,327,327,0
2021-10-22,87091,2136,0,8434,45373423,735846,34985,3716062,9,0,0,0,0,0,0,0,0,0,0,86717,0,0,9,0,0,0,9,0,0,0,348,348,0
